area,aspect_ratio,bbox_json,border_fg_ratio,category,component_count,contrast_range,dhash,exact_hash,fg_fraction,gray_p05,gray_p95,gray_std,height,horizontal_line_fraction,horizontal_line_rows,horizontal_line_width_fraction,image_path,level,line_id,max_row_occupancy,page_id,page_key,pixels_per_char,sample_id,split,suspicion_reasons,suspicion_score,suspicious,text,text_len,threshold_used,touches_bottom,touches_left,touches_right,touches_top,touching_sides,width,width_per_char,calibration_stratum
18432,4.5,,0.0,pupil_text,7,211.0,010145414f6c0d2c,fce71f1b5ba745c98218417c20c8337b422b7206,0.21923828125,44.0,255.0,77.48666402455362,64,0.3479336797822321,9,0.8611111111111112,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0148115.png,word,,0.8576388888888888,,,1843.2,school_notebooks_train_0148115,train,probable_horizontal_ruling,3,1,последними,10,120,0,0,0,0,0,288,28.8,line_high
9984,2.4375,,0.0,pupil_text,2,205.0,01456d6749190f0e,9b48bca160a283dafc0df1e02dd713860d1233e9,0.18579727564102563,49.0,254.0,62.06368131441425,64,0.35094339622641507,6,0.9038461538461539,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0004072.png,word,,0.9038461538461539,,,2496.0,school_notebooks_train_0004072,train,probable_horizontal_ruling,3,1,спят,4,145,0,0,0,0,0,156,39.0,line_high
10368,2.53125,,0.0,pupil_text,6,173.0,c171494953656f0e,4ea8f87412794fa5602e8f86e51f0fd13931a24c,0.2074652777777778,82.0,255.0,60.63801379822694,64,0.22361692236169223,5,0.8950617283950617,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0247547.png,word,,0.8827160493827161,,,2073.6,school_notebooks_train_0247547,train,probable_horizontal_ruling,3,1,ночью,5,145,0,0,0,0,0,162,32.4,line_medium
6912,1.6875,,0.0,teacher_comment,3,147.0,26071b393b333960,02ba3ef9ebec65c355fce1d6f35ccdb7316259e1,0.07378472222222222,108.0,255.0,57.42328129675182,64,0.0,0,0.0,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0258639.png,word,,0.3333333333333333,,,3456.0,school_notebooks_train_0258639,train,very_short_text,1,0,0-,2,145,0,0,0,0,0,108,54.0,short_text_no_line
5696,1.390625,,0.0,pupil_text,3,137.0,4607075d59390101,9aeb1e656ff7e74eaa24f1684fefc477984fbff2,0.11095505617977527,118.0,255.0,54.443540694408846,64,0.40348101265822783,4,0.8426966292134831,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0296174.png,word,,0.8426966292134831,,,1424.0,school_notebooks_val_0296174,val,probable_horizontal_ruling,3,1,"ся"",",4,145,0,0,0,0,0,89,22.25,line_high
5824,1.421875,,0.0,pupil_text,1,198.0,0687939325271301,acf55c973fc7a4495750f6010c8908103e1ba7b0,0.14474587912087913,57.0,255.0,64.36502605005167,64,0.1506524317912218,3,0.5274725274725275,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0083916.png,word,,0.7362637362637363,,,2912.0,school_notebooks_train_0083916,train,very_short_text;long_horizontal_structure,3,1,не,2,145,0,0,0,0,0,91,45.5,short_text_line_candidate
11648,2.84375,,0.0,pupil_text,9,193.0,407f39354d430100,1977fe0eefe913dea7c95bcdb36841d49502cb88,0.41432005494505497,62.0,255.0,76.27643491553599,64,0.1690841276419395,7,0.9120879120879121,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_test_0321374.png,word,,0.9120879120879121,,,2329.6,school_notebooks_test_0321374,test,foreground_heavy;probable_horizontal_ruling,6,1,очень,5,120,0,0,0,0,0,182,36.4,foreground_heavy
7360,1.796875,,0.0,pupil_text,8,191.0,25252929150f7fe0,f43e44c9c9b261ae754cf549920cd42e7629da4b,0.36820652173913043,64.0,255.0,76.16353833117763,64,0.8291512915129151,29,0.8347826086956521,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_test_0321445.png,word,,0.8173913043478261,,,1840.0,school_notebooks_test_0321445,test,foreground_heavy;probable_horizontal_ruling,6,1,книг,4,120,0,0,0,0,0,115,28.75,foreground_heavy
4096,1.0,,0.0,pupil_text,1,174.0,020e8d0d0f1b1b60,a9a30d19985bc97097a7f466d0f220e779845fcf,0.17138671875,81.0,255.0,61.06824772811426,64,0.03418803418803419,1,0.375,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0033754.png,word,,0.640625,,,2048.0,school_notebooks_train_0033754,train,very_short_text,1,0,3.,2,145,0,0,0,0,0,64,32.0,short_text_no_line
4096,1.0,,0.0,teacher_comment,1,185.0,9d2d2d6e66063d3a,7af4ba1c626aff06605495b90d2470afe89ac403,0.406005859375,70.0,255.0,76.7864994460024,64,0.8292242934455802,39,0.71875,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_test_0304902.png,word,,0.65625,,,1365.3333333333333,school_notebooks_test_0304902,test,foreground_heavy;probable_horizontal_ruling,6,1,4/2,3,120,0,0,0,0,0,64,21.333333333333332,foreground_heavy
8448,2.0625,,0.0,pupil_text,7,212.0,599917377b5dd1d0,ce1caddcaaf6cc7d474fa618cf2ad85b1a2c22a9,0.1620501893939394,43.0,255.0,66.87499389496507,64,0.07962016070124178,2,0.5909090909090909,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0117544.png,word,,0.5606060606060606,,,1206.857142857143,school_notebooks_train_0117544,train,,0,0,"дверям,",7,145,0,0,0,0,0,132,18.857142857142858,line_low
5312,1.296875,,0.0,pupil_text,4,155.0,1c3765353d3d0343,67640c3dee2a0435cc59716a95c6845f5e5f3194,0.10862198795180723,100.0,255.0,51.44728145775225,64,0.12131715771230503,2,0.5903614457831325,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_test_0318000.png,word,,0.5421686746987951,,,1328.0,school_notebooks_test_0318000,test,probable_horizontal_ruling,3,1,бы?),4,145,0,0,0,0,0,83,20.75,line_medium
11328,2.765625,,0.0,pupil_text,3,189.0,334b13115f181a00,2ce9476a81ace68fc3ea2e3d4bcf478f2ccd253e,0.11423022598870057,66.0,255.0,58.74199741278634,64,0.18701700154559506,3,0.8813559322033898,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0139293.png,word,,0.5254237288135594,,,2265.6,school_notebooks_train_0139293,train,probable_horizontal_ruling,3,1,горю.,5,145,0,0,0,0,0,177,35.4,line_medium
5760,1.40625,,0.0,pupil_text,1,183.0,69607b552f606150,f53100747f25b98f1e0b11e21322356fb51c8c61,0.30885416666666665,72.0,255.0,69.12790399884746,64,0.6520517144463182,18,0.9,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_test_0318445.png,word,,0.8888888888888888,,,960.0,school_notebooks_test_0318445,test,probable_horizontal_ruling,3,1,бумаге,6,145,0,0,0,0,0,90,15.0,line_high
11200,2.734375,,0.0,pupil_text,9,216.0,109f31276f6b6b03,11d42fb9699e62b42cfe1ce4a2b8e8a40c9468de,0.21839285714285714,39.0,255.0,72.5470337197229,64,0.15944399018806213,4,0.8114285714285714,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0280563.png,word,,0.7542857142857143,,,5600.0,school_notebooks_val_0280563,val,very_short_text;probable_horizontal_ruling,4,1,от,2,145,0,0,0,0,0,175,87.5,short_text_line_candidate
18816,4.59375,,0.0,pupil_text,1,193.0,2439396599124212,f7d4fb100235108cd04207cc46b4883ddd1bea74,0.1644876700680272,62.0,255.0,66.82672050392513,64,0.3470113085621971,5,0.8061224489795918,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0092694.png,word,,0.9115646258503401,,,3136.0,school_notebooks_train_0092694,train,probable_horizontal_ruling,3,1,лисица,6,145,0,0,0,0,0,294,49.0,line_high
7744,1.890625,,0.0,pupil_text,3,194.84999999999997,2501232b17b42a68,46234a835b4fe469c904fdcd1852b093f7fc525c,0.12086776859504132,60.150000000000034,255.0,60.54965383238308,64,0.0,0,0.0,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0259059.png,word,,0.6198347107438017,,,1290.6666666666667,school_notebooks_train_0259059,train,,0,0,"ружьё,",6,145,0,0,0,0,0,121,20.166666666666668,line_none
9920,2.421875,,0.0,pupil_text,1,176.0,011e2f254b130180,c637fd6b9ffdef09a278d7d9b1ec9b62919d7868,0.10544354838709677,79.0,255.0,57.40260777092087,64,0.0,0,0.0,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_test_0317001.png,word,,0.38064516129032255,,,3306.6666666666665,school_notebooks_test_0317001,test,,0,0,мне,3,145,0,0,0,0,0,155,51.666666666666664,line_none
6272,1.53125,,0.0,pupil_text,6,229.0,489c1f5b0d574706,fb582119eb2504840ed1d78a4860454010a87b7e,0.1611926020408163,26.0,255.0,70.23302176578395,64,0.1394658753709199,2,0.8163265306122449,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0262082.png,word,,0.8775510204081632,,,3136.0,school_notebooks_train_0262082,train,very_short_text;probable_horizontal_ruling,4,1,мы,2,145,0,0,0,0,0,98,49.0,short_text_line_candidate
5824,1.421875,,0.0,pupil_comment,2,207.0,0006262e2f33032c,0387729fd69691e0148c0156be499c5c3bba7be5,0.2778159340659341,48.0,255.0,77.86311566843443,64,0.24721878862793573,9,0.6153846153846154,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0285134.png,word,,0.6483516483516484,,,2912.0,school_notebooks_val_0285134,val,very_short_text;probable_horizontal_ruling,4,1,ск,2,145,0,0,0,0,0,91,45.5,short_text_line_candidate
6592,1.609375,,0.0,pupil_text,1,198.0,72535d09034b0b0b,4ef25519db0461a55b269e91c783494049b69c32,0.33631674757281554,57.0,255.0,74.17939938223032,64,0.7753721244925575,21,0.9029126213592233,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0178304.png,word,,0.8640776699029126,,,1318.4,school_notebooks_train_0178304,train,probable_horizontal_ruling,3,1,непар,5,145,0,0,0,0,0,103,20.6,line_high
16448,4.015625,,0.0,pupil_text,2,186.0,00535353676e3c01,15e772182ab5feacf6c00bfc715d42ec807f957a,0.26532101167315175,69.0,255.0,67.45983684197735,64,0.02153987167736022,1,0.3657587548638132,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0283604.png,word,,0.6653696498054474,,,2349.714285714286,school_notebooks_val_0283604,val,long_horizontal_structure,2,1,"часики,",7,145,0,0,0,0,0,257,36.714285714285715,line_low
4544,1.109375,,0.0,pupil_comment,1,213.0,010b0b1b1337634b,30f9c4fed69de52e04cad814b3e4df2b3d57d917,0.6080545774647887,42.0,255.0,85.69470532191171,64,0.9952949692363373,51,0.8309859154929577,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_test_0300946.png,word,,0.7746478873239436,,,2272.0,school_notebooks_test_0300946,test,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,12,2,120,0,0,0,0,0,71,35.5,foreground_heavy
9088,2.21875,,0.0,pupil_text,1,211.0,387f574d47050d2c,8681a86513f89d63575ebecea185d91767281100,0.5273987676056338,43.0,254.0,84.31294248217863,64,0.9559774671395785,42,0.9295774647887324,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0027525.png,word,,0.9225352112676056,,,1298.2857142857142,school_notebooks_train_0027525,train,foreground_heavy;probable_horizontal_ruling,6,1,которые,7,120,0,0,0,0,0,142,20.285714285714285,foreground_heavy
17280,4.21875,,0.0,pupil_text,1,199.0,01052d2929357ffc,4ae267a9e6c312def9e3f04f9504f5d289b02e74,0.17934027777777778,55.0,254.0,59.95790810321157,64,0.15811552113585028,4,0.9629629629629629,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0177494.png,word,,0.8074074074074075,,,2468.5714285714284,school_notebooks_train_0177494,train,probable_horizontal_ruling,3,1,смажишь,7,145,0,0,0,0,0,270,38.57142857142857,line_medium
7744,1.890625,,0.0,pupil_text,1,184.84999999999997,003f232b1f373300,2ece881503025ab891181dcf4896596016d1a951,0.19447314049586778,70.15000000000003,255.0,64.00142371628536,64,0.13346613545816732,3,0.6528925619834711,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0017444.png,word,,0.6446280991735537,,,2581.3333333333335,school_notebooks_train_0017444,train,probable_horizontal_ruling,3,1,что,3,145,0,0,0,0,0,121,40.333333333333336,line_medium
11584,2.828125,,0.0,pupil_text,1,195.0,42783e4f2d616170,500e9433ddb48faac3b7994e0bedc2d719891e16,0.1378625690607735,60.0,255.0,63.330750153999475,64,0.0,0,0.0,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_test_0314386.png,word,,0.5027624309392266,,,1930.6666666666667,school_notebooks_test_0314386,test,,0,0,лучшая,6,145,0,0,0,0,0,181,30.166666666666668,line_none
13184,3.21875,,0.0,pupil_text,1,194.0,03030b3b65616840,cc4648ec56db4a104ddd1740268de8b35ed04f20,0.11309162621359223,61.0,255.0,59.2563655499927,64,0.06773977196512408,1,0.49029126213592233,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_test_0316386.png,word,,0.5922330097087378,,,2197.3333333333335,school_notebooks_test_0316386,test,,0,0,"горох,",6,145,0,0,0,0,0,206,34.333333333333336,line_low
13824,3.375,,0.0,pupil_text,1,186.0,183f515305054101,34b81f8ac25e72e0d38c89387981a3ea01a30b75,0.3333333333333333,69.0,255.0,65.86092823309718,64,0.234375,7,0.9212962962962963,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0283011.png,word,,0.9166666666666666,,,1974.857142857143,school_notebooks_val_0283011,val,probable_horizontal_ruling,3,1,теплого,7,145,0,0,0,0,0,216,30.857142857142858,line_medium
6848,1.671875,,0.0,pupil_text,2,194.0,0301695b67070313,bc46bd9dac0d952dc94a7c1ea8858548d176088e,0.37076518691588783,61.0,255.0,79.30762568428258,64,0.5769988184324537,17,0.897196261682243,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0154204.png,word,,0.897196261682243,,,1141.3333333333333,school_notebooks_train_0154204,train,foreground_heavy;probable_horizontal_ruling,6,1,"минут,",6,120,0,0,0,0,0,107,17.833333333333332,foreground_heavy
4864,1.1875,,0.0,pupil_text,1,213.0,0007131317330700,89427f48bc05faecb07671db5ff7b66754379730,0.15604440789473684,42.0,255.0,70.49143224834206,64,0.2727272727272727,4,0.7631578947368421,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_test_0309088.png,word,,0.7368421052631579,,,2432.0,school_notebooks_test_0309088,test,very_short_text;probable_horizontal_ruling,4,1,ли,2,145,0,0,0,0,0,76,38.0,short_text_line_candidate
4160,1.015625,,0.0,pupil_text,1,176.0,3e3717272d230e0d,d1d72917e8b6ca71de98f0fb091ca6566a4d4d9d,0.14471153846153847,79.0,255.0,59.64626727811765,64,0.3388704318936877,4,0.7846153846153846,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0230688.png,word,,0.7846153846153846,,,2080.0,school_notebooks_train_0230688,train,very_short_text;probable_horizontal_ruling,4,1,не,2,145,0,0,0,0,0,65,32.5,short_text_line_candidate
9088,2.21875,,0.0,pupil_text,3,199.0,183b3b33595bc0c3,03e6c5eb5f5bbd807ff5f8230a2e2b2877fa71a8,0.14007482394366197,56.0,255.0,63.035502891818716,64,0.0,0,0.0,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_test_0299605.png,word,,0.43661971830985913,,,1136.0,school_notebooks_test_0299605,test,,0,0,зяблики.,8,145,0,0,0,0,0,142,17.75,line_none
8960,2.1875,,0.0,pupil_text,2,143.0,33303b1b0d185818,2fd384beaab0b195985ef95fd76ec7c136601574,0.07444196428571428,112.0,255.0,47.28027536695942,64,0.0,0,0.0,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0116356.png,word,,0.4,,,1120.0,school_notebooks_train_0116356,train,,0,0,"говорит,",8,145,0,0,0,0,0,140,17.5,line_none
4352,1.0625,,0.0,pupil_text,2,187.0,098e1f2b27670b14,573506bee9af20c148e48c3d4cffbb2846635f4f,0.09972426470588236,68.0,255.0,58.329067360983856,64,0.0,0,0.0,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0099927.png,word,,0.3235294117647059,,,2176.0,school_notebooks_train_0099927,train,very_short_text,1,0,во,2,145,0,0,0,0,0,68,34.0,short_text_no_line
15360,3.75,,0.0,pupil_text,1,203.0,2531356d5515b000,0a459f27c92fe2295b743bcb54a5d0c357589822,0.12734375,52.0,255.0,63.62237389001961,64,0.12321063394683027,2,0.8166666666666667,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0288044.png,word,,0.7125,,,2194.285714285714,school_notebooks_val_0288044,val,probable_horizontal_ruling,3,1,"москва,",7,145,0,0,0,0,0,240,34.285714285714285,line_medium
4096,1.0,,0.0,pupil_text,3,142.0,0c0c3d2d5d3e3e40,26960df812575a30580b4ec712f12f7d8dc92379,0.07275390625,113.0,255.0,53.35102265476287,64,0.11073825503355705,1,0.515625,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0278757.png,word,,0.515625,,,2048.0,school_notebooks_val_0278757,val,very_short_text,1,0,6.,2,145,0,0,0,0,0,64,32.0,short_text_no_line
15808,3.859375,,0.0,pupil_text,11,150.0,c470ee6e3f373120,d4fcdd0de32e712628f7ed432aaeaea5628fc183,0.0926745951417004,105.0,255.0,49.52323945241371,64,0.0,0,0.0,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0200469.png,word,,0.2793522267206478,,,1756.4444444444443,school_notebooks_train_0200469,train,,0,0,кругом...,9,145,0,0,0,0,0,247,27.444444444444443,line_none
6656,1.625,,0.0,pupil_text,1,162.25,2607031727373822,e17e55d47b519660ae797102e6d4e6ca3dd41c11,0.0811298076923077,92.75,255.0,49.52303011505936,64,0.0,0,0.0,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0107636.png,word,,0.3557692307692308,,,3328.0,school_notebooks_train_0107636,train,very_short_text,1,0,мы,2,145,0,0,0,0,0,104,52.0,short_text_no_line
7360,1.796875,,0.0,pupil_text,1,182.0,54971b13372756a8,cc432e3d1e9e0e005f8b69565203c3e87d253ed0,0.15760869565217392,72.0,254.0,70.73101375103612,64,0.19655172413793104,3,0.6695652173913044,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0048428.png,word,,0.6695652173913044,,,3680.0,school_notebooks_train_0048428,train,very_short_text;probable_horizontal_ruling,4,1,не,2,120,0,0,0,0,0,115,57.5,short_text_line_candidate
10816,2.640625,,0.0,pupil_text,3,210.0,1e2b492361736382,940eaf2635b0b750a2c271bd307466845ffc6f32,0.18472633136094674,45.0,255.0,67.97878693740297,64,0.0980980980980981,3,0.7869822485207101,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0083675.png,word,,0.727810650887574,,,1352.0,school_notebooks_train_0083675,train,long_horizontal_structure,2,1,трепещут,8,145,0,0,0,0,0,169,21.125,line_low
6592,1.609375,,0.0,pupil_text,1,209.0,383b13362e4f5322,aa8878340b90de18b733346111cbd2abb01f7169,0.1720266990291262,46.0,255.0,67.41202651642801,64,0.12874779541446207,3,0.8349514563106796,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0241339.png,word,,0.7378640776699029,,,3296.0,school_notebooks_train_0241339,train,very_short_text;probable_horizontal_ruling,4,1,на,2,145,0,0,0,0,0,103,51.5,short_text_line_candidate
4096,1.0,,0.0,pupil_text,8,207.25,012d0f2d0d35395f,2e180043c6aaafd354912503689fac8df18a8d2a,0.23046875,47.75,255.0,63.06973020808585,64,0.07309322033898305,2,0.875,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0217439.png,word,,0.609375,,,2048.0,school_notebooks_train_0217439,train,very_short_text,1,0,н.,2,145,0,0,0,0,0,64,32.0,short_text_no_line
6784,1.65625,,0.0,pupil_text,1,188.0,270b15271b330303,7fc0896fbe09e39865670067ea499149a97e0167,0.13266509433962265,67.0,255.0,60.930562223837875,64,0.17555555555555555,2,0.7924528301886793,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0069090.png,word,,0.7924528301886793,,,3392.0,school_notebooks_train_0069090,train,very_short_text;probable_horizontal_ruling,4,1,он,2,145,0,0,0,0,0,106,53.0,short_text_line_candidate
10944,2.671875,,0.0,pupil_text,2,219.0,414b0b0379303460,245ff6372984e87e2af94fa19b9cb9a06ee48fe8,0.18055555555555555,36.0,255.0,71.8106073153632,64,0.1007085020242915,3,0.7660818713450293,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0254910.png,word,,0.6023391812865497,,,1563.4285714285713,school_notebooks_train_0254910,train,,0,0,"будешь,",7,145,0,0,0,0,0,171,24.428571428571427,line_low
13056,3.1875,,0.0,pupil_text,2,213.0,0d4e7b150b493307,e526503762bd07c45769fc1c765c30c5feb8be5d,0.19684436274509803,42.0,255.0,69.00064576452601,64,0.06653696498054475,2,0.49019607843137253,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0290418.png,word,,0.5147058823529411,,,2611.2,school_notebooks_val_0290418,val,,0,0,этого,5,145,0,0,0,0,0,204,40.8,line_low
10496,2.5625,,0.0,pupil_text,14,207.0,d95c7f4d0b537d68,c763561fa1473b07a389fd17f5666740ccfff665,0.35708841463414637,48.0,255.0,75.98568142139803,64,0.23932764140875135,7,0.9146341463414634,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0225651.png,word,,0.9146341463414634,,,2624.0,school_notebooks_train_0225651,train,foreground_heavy;probable_horizontal_ruling,6,1,уйти,4,120,0,0,0,0,0,164,41.0,foreground_heavy
5312,1.296875,,0.0,pupil_text,1,198.0,3e3f191963439353,73ebcee555e3bd83117bf716b29221b863bdc79c,0.4819277108433735,56.0,254.0,78.28310435893766,64,0.68046875,30,0.891566265060241,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0178139.png,word,,0.891566265060241,,,1770.6666666666667,school_notebooks_train_0178139,train,foreground_heavy;probable_horizontal_ruling,6,1,м.р,3,120,0,0,0,0,0,83,27.666666666666668,foreground_heavy
7232,1.765625,,0.0,pupil_text,4,213.45,263f1b1727697901,57ffcd8cea3f4732a1fbf3fd847a9d0e05daa389,0.21432522123893805,41.55000000000001,255.0,74.54758100322265,64,0.05870967741935484,2,0.4778761061946903,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0192559.png,word,,0.6902654867256637,,,1205.3333333333333,school_notebooks_train_0192559,train,long_horizontal_structure,2,1,"согл.,",6,120,0,0,0,0,0,113,18.833333333333332,line_low
9984,2.4375,,0.0,pupil_text,2,203.0,1c2f63130b570b18,08ad1eb4705c371ef8d1f9edd68dc616a804e8ce,0.21764823717948717,52.0,255.0,67.23522053466777,64,0.41371375977910724,8,0.8589743589743589,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0253579.png,word,,0.8525641025641025,,,3328.0,school_notebooks_train_0253579,train,probable_horizontal_ruling,3,1,она,3,145,0,0,0,0,0,156,52.0,line_high
9280,2.265625,,0.0,pupil_text,1,197.0,3264654d1b3f2023,415e43fb765e6f869e06a118c48d22a7d21b6317,0.15290948275862068,58.0,255.0,64.5635913768449,64,0.036645525017618044,1,0.3586206896551724,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0253130.png,word,,0.6206896551724138,,,1325.7142857142858,school_notebooks_train_0253130,train,,0,0,вырвало,7,145,0,0,0,0,0,145,20.714285714285715,line_low
5760,1.40625,,0.0,pupil_text,5,177.0,03233d4d67537d51,db1b47f3fcb04a0d68ff60f89c80428cd20ccf5c,0.471875,78.0,255.0,71.97136226835055,64,0.6846946284032377,25,0.8444444444444444,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0159588.png,word,,0.8444444444444444,,,2880.0,school_notebooks_train_0159588,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,он,2,120,0,0,0,0,0,90,45.0,foreground_heavy
7360,1.796875,,0.0,pupil_text,3,187.0,61707777571b478e,d2471048e15d7823b511ea1d73a61e0d5f19dc60,0.13111413043478262,68.0,255.0,56.45586721087847,64,0.06424870466321243,1,0.5391304347826087,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0142816.png,word,,0.808695652173913,,,2453.3333333333335,school_notebooks_train_0142816,train,long_horizontal_structure,2,1,вых,3,145,0,0,0,0,0,115,38.333333333333336,line_low
7232,1.765625,,0.0,pupil_text,1,190.0,4a5a09495d7dc0d1,0253fd71ff69aaae0bac8d4d7f86c56f71199b11,0.27848451327433627,64.0,254.0,70.12855943924157,64,0.8063555114200596,18,0.911504424778761,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0178752.png,word,,0.9026548672566371,,,1205.3333333333333,school_notebooks_train_0178752,train,probable_horizontal_ruling,3,1,работа,6,145,0,0,0,0,0,113,18.833333333333332,line_high
4096,1.0,,0.0,pupil_text,1,172.25,2034703c2e0f2b03,e418e210f2a2f97aa302ecf46a031f3a0a57a6ca,0.2041015625,82.75,255.0,64.14061247887065,64,0.145933014354067,3,0.75,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_test_0310870.png,word,,0.75,,,2048.0,school_notebooks_test_0310870,test,very_short_text;probable_horizontal_ruling,4,1,уи,2,145,0,0,0,0,0,64,32.0,short_text_line_candidate
9984,2.4375,,0.0,pupil_text,1,192.0,60735325257b4605,3d01003e151f7a18207740f8af39b806faed7242,0.20042067307692307,63.0,255.0,65.03624741683132,64,0.3938030984507746,7,0.9038461538461539,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0170442.png,word,,0.8782051282051282,,,1426.2857142857142,school_notebooks_train_0170442,train,probable_horizontal_ruling,3,1,блестят,7,145,0,0,0,0,0,156,22.285714285714285,line_high
