area,aspect_ratio,bbox_json,border_fg_ratio,category,component_count,contrast_range,dhash,exact_hash,fg_fraction,gray_p05,gray_p95,gray_std,height,horizontal_line_fraction,horizontal_line_rows,horizontal_line_width_fraction,image_path,level,line_id,max_row_occupancy,page_id,page_key,pixels_per_char,sample_id,split,suspicion_reasons,suspicion_score,suspicious,text,text_len,threshold_used,touches_bottom,touches_left,touches_right,touches_top,touching_sides,width,width_per_char
7424,1.8125,,0.0,pupil_text,1,230.0,9c1f212b57450121,bb192bedc991a2a408ceec1f8e0a3459866bc919,0.6338900862068966,25.0,255.0,84.35896314586003,64,0.9804504887377815,49,0.9137931034482759,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0130833.png,word,,0.9137931034482759,,,3712.0,school_notebooks_train_0130833,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,не,2,120,0,0,0,0,0,116,58.0
6336,1.546875,,0.0,pupil_text,1,233.0,891d252b4f730e0d,a4a374bc406601e89c2a0783329b277748227351,0.5707070707070707,22.0,255.0,88.31382713657102,64,0.9800884955752213,50,0.898989898989899,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0207271.png,word,,0.797979797979798,,,3168.0,school_notebooks_train_0207271,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,он,2,120,0,0,0,0,0,99,49.5
6144,1.5,,0.0,pupil_text,1,217.0,1f150b0737337f78,c86696f2c20ca28f6a9790b14130b3cdcc36e8e3,0.5397135416666666,37.0,254.0,89.92356383542824,64,0.979794933655006,47,0.8541666666666666,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0269699.png,word,,0.78125,,,3072.0,school_notebooks_val_0269699,val,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,за,2,120,0,0,0,0,0,96,48.0
5376,1.3125,,0.0,pupil_text,1,211.0,0c2f6b2b23073b23,fcb9c92957a8bd9a076d72e6c1ebecbb6d6a5285,0.5571056547619048,44.0,255.0,83.06977074157014,64,0.9792988313856428,49,0.8690476190476191,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0147714.png,word,,0.7857142857142857,,,2688.0,school_notebooks_train_0147714,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,их,2,120,0,0,0,0,0,84,42.0
7680,1.875,,0.0,pupil_text,1,189.0,4f9d112327334525,56954489b3c0f6034bef06cdc02d6996dbb4bf9a,0.60078125,66.0,255.0,76.76415947924887,64,0.9791937581274383,48,0.8916666666666667,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0065694.png,word,,0.8833333333333333,,,3840.0,school_notebooks_train_0065694,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,он,2,120,0,0,0,0,0,120,60.0
4224,1.03125,,0.0,pupil_text,1,201.0,3b381f495355291f,638f1ab7213461def921daf23b18e6ad41ac6006,0.5965909090909091,54.0,255.0,79.15183270561667,64,0.9789682539682539,53,0.8787878787878788,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0177845.png,word,,0.8787878787878788,,,2112.0,school_notebooks_train_0177845,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,уж,2,120,0,0,0,0,0,66,33.0
6400,1.5625,,0.0,pupil_text,1,230.0,3f2f2f57372b7f70,fbcd79de5b6805e23ad6c0c158c5ac1b2d0e31da,0.615625,25.0,255.0,92.0661382882519,64,0.9789340101522843,48,0.89,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0207555.png,word,,0.84,,,3200.0,school_notebooks_train_0207555,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,он,2,120,0,0,0,0,0,100,50.0
5120,1.25,,0.0,pupil_comment,1,195.0,820d0e3e26232b80,4d3cdeaf73e1fb572dd16895d32d0015cbad9294,0.387890625,59.0,254.0,82.8170972096514,64,0.9788519637462235,41,0.75,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0178216.png,word,,0.7,,,2560.0,school_notebooks_train_0178216,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,н.,2,120,0,0,0,0,0,80,40.0
4736,1.15625,,0.0,pupil_comment,1,205.0,109f870f0b2b0100,3ed751b185fa99e82f6ed40375bca886f7b28fb3,0.4231418918918919,50.0,255.0,84.26791479620277,64,0.9785429141716567,42,0.7837837837837838,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0221178.png,word,,0.7702702702702703,,,2368.0,school_notebooks_train_0221178,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,л.,2,120,0,0,0,0,0,74,37.0
4544,1.109375,,0.0,pupil_text,1,205.85,607f2f2f2b1f0686,54124f78c3e286b5d4a10037830faf13510739fd,0.4711707746478873,48.150000000000006,254.0,83.75611530772682,64,0.978514712751051,45,0.8028169014084507,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0019375.png,word,,0.7887323943661971,,,2272.0,school_notebooks_train_0019375,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,in,2,120,0,0,0,0,0,71,35.5
7616,1.859375,,0.0,pupil_text,1,203.0,29253713530d0140,f8e94198d25e608e67a9fc207324e01664aa67b2,0.561186974789916,51.0,254.0,80.63096473962213,64,0.9784744969583529,45,0.8823529411764706,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0065841.png,word,,0.8823529411764706,,,3808.0,school_notebooks_train_0065841,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,их,2,120,0,0,0,0,0,119,59.5
5056,1.234375,,0.0,pupil_text,1,221.0,8307072d4b47270e,c7ed7baceb9d727e955633aa75eb53457f53bab8,0.631131329113924,34.0,255.0,80.93580672063175,64,0.9780633030397994,52,0.8734177215189873,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0130941.png,word,,0.8734177215189873,,,2528.0,school_notebooks_train_0130941,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,по,2,120,0,0,0,0,0,79,39.5
6464,1.578125,,0.0,pupil_text,1,220.84999999999997,383f23696d6b2b03,9d295923dadb203863c013c43a95a8281143b59f,0.6123143564356436,34.150000000000034,255.0,87.23809615515897,64,0.9780192016169783,49,0.900990099009901,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0166385.png,word,,0.8910891089108911,,,3232.0,school_notebooks_train_0166385,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,от,2,120,0,0,0,0,0,101,50.5
5440,1.328125,,0.0,pupil_text,1,211.0,01013b0b073b3346,feeba0e1651aba0340e73254445d0e88b851cead,0.5465073529411765,44.0,255.0,86.71974677000476,64,0.9778002018163471,46,0.8352941176470589,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0103688.png,word,,0.8235294117647058,,,2720.0,school_notebooks_train_0103688,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,он,2,120,0,0,0,0,0,85,42.5
8960,2.1875,,0.0,pupil_text,1,210.0,e07f5f5777230d0f,b1b0e5511cc13535cfb0f08449d0b7c1d005f786,0.5910714285714286,45.0,255.0,83.66124115999621,64,0.9773413897280967,47,0.9071428571428571,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0145745.png,word,,0.8571428571428571,,,4480.0,school_notebooks_train_0145745,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,от,2,120,0,0,0,0,0,140,70.0
7040,1.71875,,0.0,pupil_text,1,229.0,802f273735271300,1964fb504c46e642261b09cc74130945574c1028,0.4869318181818182,26.0,255.0,91.70870845314236,64,0.9772462077012836,43,0.8363636363636363,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0147467.png,word,,0.7454545454545455,,,3520.0,school_notebooks_train_0147467,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,не,2,120,0,0,0,0,0,110,55.0
6528,1.59375,,0.0,pupil_text,1,223.64999999999998,0d03232d2b4b0e1d,4de36f1c65c13c047167fd93bbb37e3f4632665f,0.5631127450980392,31.350000000000023,255.0,86.66317878198227,64,0.9771490750816104,49,0.9019607843137255,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0207121.png,word,,0.8431372549019608,,,3264.0,school_notebooks_train_0207121,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,не,2,120,0,0,0,0,0,102,51.0
5824,1.421875,,0.0,pupil_text,1,244.84999999999997,87093b3727575e38,b4c59c24e393b2577dd4fc3f0dc1fa29e02ed27b,0.5619848901098901,10.150000000000034,255.0,91.7861204996563,64,0.9770852428964253,51,0.8681318681318682,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0043434.png,word,,0.7692307692307693,,,2912.0,school_notebooks_train_0043434,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,по,2,120,0,0,0,0,0,91,45.5
4864,1.1875,,0.0,pupil_text,1,208.0,2c0f3335273b0f8c,8ccc2422fc007ad24c5768325047ac5e18e46e75,0.5394736842105263,46.0,254.0,84.92621073329502,64,0.9767530487804879,47,0.8421052631578947,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0027572.png,word,,0.8289473684210527,,,2432.0,school_notebooks_train_0027572,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,гл,2,120,0,0,0,0,0,76,38.0
7360,1.796875,,0.0,pupil_text,1,206.0,8b9323373d477e79,72c2819d9ace26f6d498fac00f069883b08951e7,0.543070652173913,49.0,255.0,81.04756488408869,64,0.976732549412059,48,0.8869565217391304,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0285940.png,word,,0.8869565217391304,,,3680.0,school_notebooks_val_0285940,val,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,не,2,120,0,0,0,0,0,115,57.5
8960,2.1875,,0.0,pupil_text,1,229.0,00030727670b0704,a45e67ff1fad7326fce9af2f11cf5e1e18d741bc,0.49319196428571427,26.0,255.0,90.84691787853694,64,0.9766915591762843,41,0.8714285714285714,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0147557.png,word,,0.8714285714285714,,,4480.0,school_notebooks_train_0147557,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,на,2,120,0,0,0,0,0,140,70.0
6592,1.609375,,0.0,pupil_comment,1,190.0,002b2b2f2f272300,1dc8277a861eef37866a73c147a62b5e121c8501,0.4244538834951456,65.0,255.0,79.85259426292691,64,0.9764117226590422,37,0.7669902912621359,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0178217.png,word,,0.7669902912621359,,,3296.0,school_notebooks_train_0178217,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,м.,2,120,0,0,0,0,0,103,51.5
6336,1.546875,,0.0,pupil_comment,1,226.0,607f1f4f4f4f3738,02237756f1f978d3e52f7d4e8f6b4ba71a8193a5,0.5604482323232324,29.0,255.0,89.8697798941614,64,0.9763446916361588,45,0.8585858585858586,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0222483.png,word,,0.8585858585858586,,,3168.0,school_notebooks_train_0222483,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,п.,2,120,0,0,0,0,0,99,49.5
5824,1.421875,,0.0,pupil_text,1,218.0,695d052911118744,c8e01dfcab43bb8ad1533597dbe367e566c804b5,0.5444711538461539,36.0,254.0,89.98993038991834,64,0.9760327972248503,46,0.8681318681318682,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0207504.png,word,,0.8571428571428571,,,2912.0,school_notebooks_train_0207504,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,он,2,120,0,0,0,0,0,91,45.5
4096,1.0,,0.0,pupil_text,1,208.0,1c2d0c16364f270c,c93abe80078e0f6d13dbcd936081f902306b629e,0.49853515625,47.0,255.0,81.83315894460516,64,0.9760039177277179,53,0.734375,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0177285.png,word,,0.734375,,,2048.0,school_notebooks_train_0177285,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,не,2,120,0,0,0,0,0,64,32.0
5568,1.359375,,0.0,pupil_text,1,205.0,0083371b1b030700,548c08eed6c8faebbfae97f720f00293708cc844,0.41433189655172414,50.0,255.0,88.37470299256556,64,0.9757260511486779,40,0.7701149425287356,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0086836.png,word,,0.7586206896551724,,,2784.0,school_notebooks_train_0086836,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,то,2,120,0,0,0,0,0,87,43.5
5824,1.421875,,0.0,pupil_text,1,208.84999999999997,8f193b2f57464e3c,c468a73cb7efa77c1755df46837fd61d9cf066f6,0.586195054945055,46.150000000000034,255.0,81.61512603052104,64,0.9753954305799648,54,0.9340659340659341,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0162801.png,word,,0.7692307692307693,,,2912.0,school_notebooks_train_0162801,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,не,2,120,0,0,0,0,0,91,45.5
6400,1.5625,,0.0,pupil_comment,1,220.0,003f2f2d290f3f00,7826403fbeaca51cae5b1f0b2e02249a76b3dfff,0.4184375,35.0,255.0,89.01389825632897,64,0.9753547423450336,37,0.79,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0222481.png,word,,0.76,,,3200.0,school_notebooks_train_0222481,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,п.,2,120,0,0,0,0,0,100,50.0
4096,1.0,,0.0,pupil_text,1,201.0,3c360e2d2d2e260d,802a0d33324abc6451b6e9adc57c1acb5069b02a,0.365966796875,54.0,255.0,80.94824658633719,64,0.9753168779186124,49,0.65625,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0240704.png,word,,0.609375,,,2048.0,school_notebooks_train_0240704,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,ii,2,120,0,0,0,0,0,64,32.0
4288,1.046875,,0.0,pupil_text,1,211.0,060f2917576b373c,2a6ebaa7bdec84b0a4795db30c5e12ac7276d983,0.6233675373134329,44.0,255.0,78.56490757337191,64,0.9753086419753086,51,0.8805970149253731,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0177310.png,word,,0.8805970149253731,,,2144.0,school_notebooks_train_0177310,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,на,2,120,0,0,0,0,0,67,33.5
7424,1.8125,,0.0,pupil_comment,1,223.84999999999997,0143933365555f6c,23b28b724ffa7dbd00d0ba53710cfec14fcf920e,0.5177801724137931,31.150000000000034,255.0,91.11006462796452,64,0.9752861602497399,45,0.8793103448275862,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0237478.png,word,,0.8706896551724138,,,3712.0,school_notebooks_train_0237478,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,пх,2,120,0,0,0,0,0,116,58.0
6080,1.484375,,0.0,pupil_text,1,226.0,0307256b65535f3c,ee88d50b5608301e5c2e4cae02d9c05bea43a71e,0.609046052631579,29.0,255.0,84.6672024821889,64,0.9748852281933568,50,0.8947368421052632,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0236246.png,word,,0.8736842105263158,,,3040.0,school_notebooks_train_0236246,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,не,2,120,0,0,0,0,0,95,47.5
5056,1.234375,,0.0,pupil_text,1,210.0,8006172f2f2b3f80,f9dfd5b676fd9b6ea724fdd16ba7cb45196a4268,0.4329509493670886,44.0,254.0,84.88976210732552,64,0.9748743718592965,42,0.7721518987341772,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0180085.png,word,,0.7468354430379747,,,2528.0,school_notebooks_train_0180085,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,не,2,120,0,0,0,0,0,79,39.5
4096,1.0,,0.0,pupil_text,1,197.0,230f4b5b5b4b1f0e,0107ac4724ee23c578e04cb516fffbda8797da26,0.609619140625,58.0,255.0,77.96079660302189,64,0.9747697236684021,52,0.796875,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0227317.png,word,,0.796875,,,2048.0,school_notebooks_train_0227317,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,ii,2,120,0,0,0,0,0,64,32.0
4224,1.03125,,0.0,pupil_comment,1,208.0,403e1e1f1b3b3f40,93859386d6e5cf355668fac03ee419d07cbae275,0.4315814393939394,47.0,255.0,87.68192402671437,64,0.9747668678003292,43,0.7727272727272727,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0064316.png,word,,0.7727272727272727,,,2112.0,school_notebooks_train_0064316,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,2.,2,120,0,0,0,0,0,66,33.0
4096,1.0,,0.0,pupil_text,1,219.0,4d5e2e07978f4f26,f51634044758dfc125540a5856ea913e3d42bb4e,0.4580078125,36.0,255.0,85.28351276061498,64,0.9744136460554371,51,0.859375,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0224509.png,word,,0.625,,,2048.0,school_notebooks_train_0224509,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,из,2,120,0,0,0,0,0,64,32.0
4416,1.078125,,0.0,pupil_comment,1,222.0,01013d3b33176b70,97ebc9d6bbef04da665baa26d57316a02c897934,0.5384963768115942,33.0,255.0,90.82666013750378,64,0.9743481917577796,45,0.7971014492753623,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0163170.png,word,,0.782608695652174,,,2208.0,school_notebooks_train_0163170,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,гл,2,120,0,0,0,0,0,69,34.5
4416,1.078125,,0.0,pupil_text,1,232.0,8c1f1b33230f2e31,de00e1c8edf0dc9783624483af89437840132a4f,0.49094202898550726,22.0,254.0,95.82676564694708,64,0.974169741697417,46,0.8260869565217391,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0237169.png,word,,0.7391304347826086,,,2208.0,school_notebooks_train_0237169,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,го,2,120,0,0,0,0,0,69,34.5
5312,1.296875,,0.0,pupil_text,1,220.0,01012929190b9b0f,46b2002d8381e8228d5373629506267771ed2fcd,0.5154367469879518,35.0,255.0,92.89350915439113,64,0.9737034331628927,47,0.8554216867469879,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0207481.png,word,,0.8433734939759037,,,2656.0,school_notebooks_train_0207481,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,ч),2,120,0,0,0,0,0,83,41.5
5056,1.234375,,0.0,teacher_comment,1,217.0,991e3737153b0302,69f0a11c726edf3a264dfa6e2ae3943975c61ebc,0.497626582278481,38.0,255.0,93.71253590934565,64,0.9733704292527822,44,0.8227848101265823,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0063196.png,word,,0.810126582278481,,,2528.0,school_notebooks_train_0063196,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,5.,2,120,0,0,0,0,0,79,39.5
4096,1.0,,0.0,pupil_comment,1,227.0,003f1f172f079740,7c033d38de69ef8173deeaaeee1b78a6a84a1cdf,0.3642578125,28.0,255.0,96.42282304188001,64,0.9731903485254692,40,0.625,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0007083.png,word,,0.625,,,2048.0,school_notebooks_train_0007083,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,ч.,2,120,0,0,0,0,0,64,32.0
7616,1.859375,,0.0,pupil_text,1,237.0,003f2b1335473340,03883ccea808099835cbfb77a32d29b304cf81c0,0.5350577731092437,18.0,255.0,94.96024671101152,64,0.9730061349693252,42,0.865546218487395,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0224024.png,word,,0.865546218487395,,,3808.0,school_notebooks_train_0224024,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,не,2,120,0,0,0,0,0,119,59.5
7040,1.71875,,0.0,pupil_comment,1,224.0,003f2f0f2b2f7f00,f6ccae7e8547bd2cfff57ed185787f83cb9b47e9,0.4309659090909091,31.0,255.0,92.84857425385083,64,0.972972972972973,40,0.8090909090909091,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0212935.png,word,,0.8,,,3520.0,school_notebooks_train_0212935,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,н.,2,120,0,0,0,0,0,110,55.0
