sample_id,dataset,level,issue_type,severity,message,image_path,transcription,suggested_action
school_notebooks_train_0000153,school_notebooks,phrase,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000153.png,молоко -,manual_review
school_notebooks_train_0000154,school_notebooks,phrase,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000154.png,лыжи -,manual_review
school_notebooks_train_0000155,school_notebooks,phrase,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000155.png,очки -,manual_review
school_notebooks_train_0000156,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000156.png,м.,manual_review
school_notebooks_train_0000157,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000157.png,р.,manual_review
school_notebooks_train_0000158,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000158.png,ср.,manual_review
school_notebooks_train_0000159,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000159.png,ч.,manual_review
school_notebooks_train_0000160,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000160.png,заморозки,manual_review
school_notebooks_train_0000161,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000161.png,ч.,manual_review
school_notebooks_train_0000162,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000162.png,мн.,manual_review
school_notebooks_train_0000163,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000163.png,Только,manual_review
school_notebooks_train_0000164,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000164.png,будни,manual_review
school_notebooks_train_0000165,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000165.png,Цифра,manual_review
school_notebooks_train_0000166,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000166.png,потёмки,manual_review
school_notebooks_train_0000167,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000167.png,по.,manual_review
school_notebooks_train_0000168,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000168.png,Изм.,manual_review
school_notebooks_train_0000169,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000169.png,ножницы,manual_review
school_notebooks_train_0000170,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000170.png,2,manual_review
school_notebooks_train_0000170,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000170.png,2,manual_review
school_notebooks_train_0000171,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000171.png,3,manual_review
school_notebooks_train_0000171,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000171.png,3,manual_review
school_notebooks_train_0000172,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000172.png,восстание,manual_review
school_notebooks_train_0000173,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000173.png,очки,manual_review
school_notebooks_train_0000174,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000174.png,похороны,manual_review
school_notebooks_train_0000175,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000175.png,чернила,manual_review
school_notebooks_train_0000176,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000176.png,растение,manual_review
school_notebooks_train_0000177,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000177.png,цирк,manual_review
school_notebooks_train_0000178,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000178.png,праздник,manual_review
school_notebooks_train_0000179,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000179.png,оттепель,manual_review
school_notebooks_train_0000180,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000180.png,"сущ.,",manual_review
school_notebooks_train_0000181,school_notebooks,phrase,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000181.png,Зданий -,manual_review
school_notebooks_train_0000182,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000182.png,дополнение.,manual_review
school_notebooks_train_0000183,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000183.png,"неодуш.,",manual_review
school_notebooks_train_0000184,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000184.png,е,manual_review
school_notebooks_train_0000184,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000184.png,е,manual_review
school_notebooks_train_0000185,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000185.png,"скл.,",manual_review
school_notebooks_train_0000186,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000186.png,м.,manual_review
school_notebooks_train_0000187,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000187.png,"здание,",manual_review
school_notebooks_train_0000188,school_notebooks,phrase,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000188.png,ф. -,manual_review
school_notebooks_train_0000189,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000189.png,н.,manual_review
school_notebooks_train_0000190,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000190.png,2-,manual_review
school_notebooks_train_0000191,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000191.png,хлопоты,manual_review
school_notebooks_train_0000192,school_notebooks,phrase,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000192.png,"(чего?), -",manual_review
school_notebooks_train_0000193,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000193.png,штаны,manual_review
school_notebooks_train_0000194,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000194.png,"р.,",manual_review
school_notebooks_train_0000195,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000195.png,Р.,manual_review
school_notebooks_train_0000196,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000196.png,"п.,",manual_review
school_notebooks_train_0000197,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000197.png,мн.,manual_review
school_notebooks_train_0000198,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000198.png,"ч.,",manual_review
school_notebooks_train_0000199,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000199.png,Ездят.,manual_review
school_notebooks_train_0000200,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000200.png,Упражнение,manual_review
school_notebooks_train_0000201,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000201.png,525.,manual_review
school_notebooks_train_0000202,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000202.png,Всюду,manual_review
school_notebooks_train_0000203,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000203.png,и,manual_review
school_notebooks_train_0000203,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000203.png,и,manual_review
school_notebooks_train_0000204,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000204.png,везде,manual_review
school_notebooks_train_0000205,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000205.png,трудятся,manual_review
